order_id,customer_id,order_date,order_value_usd,origin_city,destination_city,priority_level,payment_method
6454,4221,2023-03-24,3464.28,Singapore,Dubai,Overnight,Corporate Billing
6455,4121,2023-09-29,10669.57,London,Dubai,Overnight,Wire
6456,961,2025-02-05,12113.46,Berlin,Mumbai,Standard,Wire
6457,1706,2024-09-16,14548.45,Dubai,London,Express,Card
6458,4046,2024-04-25,6588.42,Sydney,Singapore,Standard,Wire
6459,3481,2024-07-12,3459.85,Sydney,Mumbai,Express,UPI
6460,986,2024-11-16,12542.29,Toronto,London,Standard,Corporate Billing
6461,4907,2024-02-17,8267.59,London,Berlin,Standard,Wire
6462,60,2024-04-12,11104.77,London,New York,Express,Wire
6463,1554,2024-09-08,13668.92,Toronto,Mumbai,Standard,UPI
6464,1370,2023-11-16,4972.77,Mumbai,Toronto,Express,Wire
6465,4336,2024-09-10,2365.58,Mumbai,New York,Overnight,Corporate Billing
6466,3751,2025-05-29,8232.38,Toronto,Toronto,Express,Corporate Billing
6467,2963,2024-04-25,1962.43,Mumbai,Sydney,Express,UPI
6468,227,2024-03-11,6815.28,Toronto,Singapore,Standard,UPI
6469,922,2024-12-20,8173.86,New York,Singapore,Overnight,Card
6470,2517,2023-02-27,14991.9,Toronto,Toronto,Standard,Card
6471,2120,2024-11-20,1583.13,London,New York,Overnight,Corporate Billing
6472,3134,2024-11-28,4034.37,Mumbai,London,Express,Card
6473,873,2023-08-08,1834.29,Singapore,Toronto,Standard,Corporate Billing
6474,559,2023-03-13,3368.77,New York,Singapore,Standard,Wire
6475,4418,2024-01-09,12317.42,Berlin,Sydney,Express,Corporate Billing
6476,826,2025-02-20,3996.59,Mumbai,Toronto,Overnight,Wire
6477,3637,2024-05-07,14389.99,London,Dubai,Overnight,Card
6478,2133,2023-04-30,9126.58,Mumbai,London,Overnight,Card
6479,301,2024-04-07,12470.61,Mumbai,Mumbai,Standard,Corporate Billing
6480,4944,2024-06-11,14578.17,Dubai,New York,Standard,Corporate Billing
6481,2618,2023-07-09,9671.65,London,Mumbai,Express,Corporate Billing
6482,2640,2024-10-08,3991.66,Mumbai,Dubai,Express,UPI
6483,431,2024-01-11,4806.28,Toronto,Dubai,Express,Card
6484,3489,2023-08-31,13620.56,Dubai,Berlin,Standard,Card
6485,165,2025-04-29,14036.3,New York,London,Overnight,Wire
6486,4030,2025-04-11,10364.05,Sydney,Dubai,Standard,Card
6487,149,2023-03-06,13559.75,Dubai,Mumbai,Overnight,Corporate Billing
6488,3164,2023-11-30,5203.26,Berlin,London,Standard,Corporate Billing
6489,3910,2023-04-29,7997.84,Mumbai,Berlin,Overnight,Corporate Billing
6490,3102,2023-07-10,9005.7,Sydney,Toronto,Standard,Card
6491,781,2023-01-12,3183.27,Mumbai,Toronto,Overnight,Corporate Billing
6492,1129,2023-07-21,11918.88,Berlin,New York,Overnight,UPI
6493,1429,2023-05-12,4914.48,New York,Singapore,Express,Card
6494,2084,2024-01-31,8664.47,Mumbai,Berlin,Express,UPI
6495,2189,2024-05-10,11034.86,Berlin,Mumbai,Express,UPI
6496,3405,2025-05-10,13526.8,Singapore,Sydney,Standard,Card
6497,4347,2024-07-16,5763.81,London,New York,Overnight,Wire
6498,4984,2024-03-21,5763.53,Toronto,Sydney,Standard,Card
6499,1675,2025-01-15,13418.66,Berlin,London,Overnight,Wire
6500,4918,2023-05-09,4890.26,Toronto,Singapore,Standard,Card
6501,67,2024-01-01,10184.39,Sydney,Toronto,Express,UPI
6502,1703,2024-06-19,10700.29,Toronto,Berlin,Overnight,Wire
6503,1181,2025-05-13,7708.13,London,Berlin,Overnight,UPI
6504,516,2024-03-06,13549.55,London,Toronto,Standard,Wire
6505,1260,2023-11-23,4383.96,Sydney,New York,Overnight,Wire
6506,1676,2024-08-31,3425.32,Toronto,Dubai,Express,Wire
6507,4578,2024-03-20,9310.53,New York,London,Express,Corporate Billing
6508,168,2023-01-05,1435.68,New York,New York,Express,UPI
6509,125,2023-05-08,9874.24,London,Toronto,Standard,Card
6510,4990,2024-10-26,14173.0,London,New York,Overnight,Wire
6511,18,2023-09-26,6976.07,Dubai,London,Standard,Corporate Billing
6512,4990,2023-05-24,13414.95,Mumbai,New York,Overnight,Wire
6513,397,2024-10-18,7061.41,London,Sydney,Overnight,Corporate Billing
6514,526,2024-08-23,13546.13,Berlin,Berlin,Standard,Card
6515,2595,2024-07-03,5152.71,Toronto,London,Express,UPI
6516,2929,2025-04-13,9135.86,Toronto,Toronto,Express,Wire
6517,7,2023-11-30,11330.39,Berlin,Mumbai,Express,Card
6518,2388,2024-08-27,4485.47,Mumbai,Toronto,Express,Card
6519,16,2024-05-03,7098.59,New York,Toronto,Overnight,Wire
6520,718,2023-12-28,11229.55,Singapore,Berlin,Express,UPI
6521,1383,2025-02-27,93.9,London,Singapore,Express,UPI
6522,1977,2023-08-27,1546.6,Singapore,New York,Express,UPI
6523,2079,2025-04-13,8833.57,Berlin,Singapore,Standard,Card
6524,2420,2024-12-13,4996.34,Toronto,Toronto,Express,Wire
6525,2965,2023-03-04,11717.05,Singapore,Berlin,Express,Wire
6526,2039,2024-06-20,3119.03,London,Dubai,Express,Corporate Billing
6527,3374,2024-08-02,4433.52,New York,Mumbai,Express,Wire
6528,2482,2025-01-07,2657.13,Singapore,Sydney,Overnight,Wire
6529,4751,2024-07-02,8756.29,London,Berlin,Express,UPI
6530,231,2024-01-09,14524.79,Mumbai,Mumbai,Overnight,Wire
6531,1160,2023-01-27,8840.96,Singapore,New York,Express,Card
6532,2671,2025-02-08,13397.24,Mumbai,Toronto,Express,UPI
6533,1054,2023-11-11,10540.95,Sydney,London,Standard,Corporate Billing
6534,1700,2023-07-11,3876.82,London,Mumbai,Overnight,UPI
6535,619,2024-11-06,10950.82,Dubai,Sydney,Express,Card
6536,692,2023-10-04,8709.3,Toronto,Toronto,Standard,Card
6537,370,2025-03-25,1585.28,New York,Berlin,Overnight,UPI
6538,1519,2025-06-07,1238.13,Dubai,Berlin,Overnight,Wire
6539,3382,2025-01-11,5450.35,Toronto,Singapore,Standard,Card
6540,3814,2023-03-19,2005.06,New York,Sydney,Standard,Wire
6541,800,2024-10-14,12700.07,Singapore,London,Standard,Corporate Billing
6542,1010,2024-07-24,4534.08,New York,London,Overnight,Corporate Billing
6543,2913,2023-01-21,4040.5,Singapore,New York,Overnight,Wire
6544,2884,2025-06-03,2980.64,New York,Berlin,Standard,UPI
6545,3491,2024-08-19,11642.13,Berlin,London,Standard,Corporate Billing
6546,4034,2023-01-17,7022.79,Toronto,Singapore,Overnight,Wire
6547,2512,2024-12-27,11062.05,Singapore,Toronto,Standard,Corporate Billing
6548,1383,2023-12-25,10021.62,Dubai,New York,Overnight,Corporate Billing
6549,3289,2025-03-23,6903.68,London,Dubai,Overnight,Wire
6550,1665,2023-04-11,5759.17,Berlin,London,Overnight,Card
6551,3520,2023-07-07,9316.56,Dubai,Sydney,Express,Wire
6552,781,2025-05-04,14671.48,Dubai,Singapore,Overnight,Card
6553,2936,2024-10-20,4427.71,Berlin,Toronto,Express,Wire
6554,4996,2024-08-09,3175.03,Sydney,New York,Overnight,Wire
6555,1550,2024-04-29,6305.5,Sydney,Berlin,Express,Corporate Billing
6556,4309,2023-04-23,7035.49,Toronto,Berlin,Standard,UPI
6557,3795,2023-12-02,2013.59,Sydney,Sydney,Standard,Card
6558,3929,2024-03-12,10026.81,Toronto,Singapore,Standard,UPI
6559,1180,2023-01-05,7662.86,Toronto,Sydney,Overnight,Card
6560,3212,2024-04-06,6552.6,London,Mumbai,Standard,UPI
6561,2091,2024-07-26,2634.32,Berlin,New York,Standard,Corporate Billing
6562,4314,2024-10-19,2308.39,Sydney,Dubai,Express,Corporate Billing
6563,305,2024-05-20,1828.85,Sydney,Singapore,Standard,Card
6564,2453,2024-05-04,654.74,Mumbai,Sydney,Express,UPI
6565,337,2024-01-08,6054.11,London,Berlin,Express,UPI
6566,3034,2025-01-11,1185.99,Singapore,Berlin,Standard,Card
6567,580,2024-01-15,1169.63,Mumbai,Dubai,Express,Corporate Billing
6568,3376,2023-10-27,13421.9,Singapore,Dubai,Standard,Wire
6569,3500,2024-12-12,9272.5,Dubai,Dubai,Express,Card
6570,4604,2023-01-10,3322.9,New York,Dubai,Express,Corporate Billing
6571,3974,2023-10-01,13815.91,London,Toronto,Overnight,UPI
6572,4546,2023-07-15,1818.43,Mumbai,Toronto,Overnight,Card
6573,1192,2025-02-05,6881.48,New York,London,Overnight,Card
6574,4055,2024-04-28,13192.97,Berlin,Singapore,Overnight,UPI
6575,2218,2024-03-03,4375.01,Dubai,Sydney,Overnight,Card
6576,271,2024-12-14,10617.69,Berlin,Dubai,Overnight,Corporate Billing
6577,362,2023-06-06,660.69,New York,Toronto,Express,Card
6578,1182,2023-02-27,14365.73,Dubai,Mumbai,Express,Wire
6579,1853,2025-01-27,8208.11,Berlin,London,Overnight,Wire
6580,4291,2023-06-26,7198.61,Mumbai,New York,Standard,Wire
6581,1922,2023-06-12,12880.5,Mumbai,Singapore,Standard,UPI
6582,2769,2023-03-29,5234.46,Toronto,New York,Express,Corporate Billing
6583,3199,2024-01-01,929.29,Singapore,Sydney,Express,Corporate Billing
6584,1762,2023-04-01,1096.65,Singapore,New York,Standard,Card
6585,4295,2023-02-26,12852.92,Sydney,Mumbai,Overnight,UPI
6586,4927,2023-12-13,7952.04,Sydney,Sydney,Standard,Card
6587,4400,2023-02-13,14361.5,Toronto,Berlin,Express,Card
6588,4537,2024-09-04,8518.69,Singapore,Berlin,Overnight,UPI
6589,3158,2023-03-12,4610.32,Mumbai,Dubai,Express,Wire
6590,4921,2024-12-29,14482.27,Berlin,Sydney,Express,Corporate Billing
6591,1660,2025-05-26,2250.76,Mumbai,Dubai,Overnight,Card
6592,3091,2023-02-14,8572.35,Singapore,Toronto,Express,Wire
6593,4991,2025-02-02,3040.26,Singapore,New York,Standard,Corporate Billing
6594,873,2025-02-05,9646.44,New York,Toronto,Standard,Corporate Billing
6595,1044,2025-04-13,1328.0,London,New York,Overnight,UPI
6596,2268,2024-11-19,10215.68,New York,Sydney,Overnight,Card
6597,4392,2024-01-30,3619.07,Singapore,New York,Standard,Wire
6598,1710,2025-04-29,11615.91,Toronto,London,Express,Card
6599,1412,2023-12-28,5307.99,New York,Mumbai,Express,UPI
6600,3399,2023-07-13,4790.8,Mumbai,Toronto,Standard,Card
6601,3895,2023-09-28,2885.11,Toronto,Berlin,Express,UPI
6602,1988,2023-06-21,7635.49,Sydney,Toronto,Standard,Card
6603,4905,2024-06-06,10070.67,Berlin,Berlin,Express,Wire
6604,3861,2023-06-28,6347.38,Berlin,Berlin,Standard,Wire
6605,3243,2023-10-09,13076.4,Singapore,London,Express,Card
6606,3487,2024-04-20,1136.87,New York,Dubai,Standard,Corporate Billing
6607,1554,2024-12-25,8646.41,Sydney,London,Standard,Corporate Billing
6608,2528,2023-04-22,3454.58,Dubai,Dubai,Standard,Wire
6609,1090,2024-03-03,9409.17,Singapore,Berlin,Standard,Card
6610,3577,2024-05-28,12143.83,Singapore,Dubai,Standard,Wire
6611,4561,2023-12-23,12499.23,London,Toronto,Overnight,Corporate Billing
6612,2325,2024-01-23,3994.31,Sydney,Sydney,Overnight,Corporate Billing
6613,4054,2023-12-06,7305.79,Mumbai,Sydney,Standard,Card
6614,4432,2023-11-19,6690.59,Mumbai,Mumbai,Standard,Wire
6615,2800,2023-12-09,2914.72,New York,Dubai,Standard,Wire
6616,1565,2023-01-20,6989.09,New York,Dubai,Express,Corporate Billing
6617,606,2024-01-08,5511.59,Mumbai,Berlin,Standard,Card
6618,4773,2024-11-28,3160.46,Mumbai,Singapore,Overnight,Card
6619,3258,2023-06-25,4537.28,Mumbai,New York,Overnight,Corporate Billing
6620,1485,2023-01-03,7990.32,New York,New York,Overnight,Wire
6621,987,2023-09-26,4119.01,Mumbai,London,Overnight,UPI
6622,2124,2023-08-30,13514.18,Dubai,London,Standard,UPI
6623,3680,2023-09-09,2789.35,Mumbai,Toronto,Standard,Wire
6624,4142,2023-08-12,3800.25,Mumbai,New York,Standard,Card
6625,486,2025-01-16,6779.27,New York,Sydney,Express,Card
6626,2340,2023-07-31,12314.79,London,Singapore,Express,Wire
6627,173,2024-07-27,1671.1,Singapore,London,Overnight,Wire
6628,4427,2024-05-28,14153.65,London,London,Overnight,UPI
6629,4226,2024-02-28,9881.18,Dubai,Mumbai,Overnight,Corporate Billing
6630,4879,2023-07-11,10641.16,Berlin,London,Standard,UPI
6631,4650,2024-10-08,5763.39,Berlin,Toronto,Express,Card
6632,2479,2024-06-08,13707.29,Berlin,Dubai,Standard,UPI
6633,2248,2024-11-20,12497.71,Dubai,London,Standard,Card
6634,2703,2023-05-18,518.39,Singapore,Singapore,Express,Corporate Billing
6635,4630,2023-07-04,12781.36,Singapore,London,Overnight,Wire
6636,4095,2024-07-26,5751.84,Toronto,Dubai,Standard,Corporate Billing
6637,698,2024-03-28,4327.17,Dubai,Mumbai,Express,Corporate Billing
6638,3881,2023-10-09,3953.16,Sydney,Sydney,Overnight,Wire
6639,1858,2023-05-10,6935.4,Sydney,Berlin,Overnight,Card
6640,1344,2025-04-17,9274.4,Singapore,Toronto,Express,Corporate Billing
6641,404,2024-09-07,6031.35,Mumbai,London,Overnight,Card
6642,2267,2023-11-25,1859.96,Berlin,Singapore,Standard,Corporate Billing
6643,2776,2024-05-06,3669.93,Berlin,Sydney,Express,Wire
6644,2394,2024-11-13,3032.84,Berlin,London,Overnight,UPI
6645,777,2024-01-22,10495.17,Singapore,Dubai,Standard,Card
6646,3374,2025-06-01,7854.93,Singapore,Toronto,Standard,Card
6647,1002,2024-03-01,13844.41,Berlin,Mumbai,Express,UPI
6648,355,2023-01-30,6199.18,Singapore,Mumbai,Overnight,UPI
6649,3772,2024-03-28,12927.21,Singapore,Dubai,Standard,UPI
6650,1434,2023-07-19,2294.21,Singapore,Singapore,Overnight,Card
6651,3965,2024-04-14,11162.04,Mumbai,Dubai,Express,Card
6652,230,2025-01-23,2195.12,Singapore,Sydney,Standard,Wire
6653,3364,2025-01-03,12527.11,New York,Sydney,Overnight,Card
6654,982,2023-11-02,5047.59,Mumbai,Toronto,Standard,Corporate Billing
6655,2073,2023-03-03,8911.56,Sydney,London,Express,Card
6656,1004,2025-01-01,11339.56,New York,New York,Overnight,Wire
6657,353,2025-05-22,2554.93,Toronto,New York,Overnight,Corporate Billing
6658,2316,2024-11-24,10509.15,Sydney,Mumbai,Standard,Card
6659,3603,2024-11-10,442.74,New York,Dubai,Standard,Card
6660,7,2024-10-26,1462.13,New York,Sydney,Overnight,Card
6661,4710,2025-04-23,304.81,Mumbai,Singapore,Overnight,Card
6662,1253,2024-08-01,2459.46,New York,New York,Express,UPI
6663,1927,2023-05-24,11774.76,Dubai,Sydney,Standard,UPI
6664,2661,2023-07-11,123.05,Dubai,Toronto,Standard,Corporate Billing
6665,4269,2025-02-13,2863.87,London,Toronto,Overnight,Wire
6666,4386,2023-08-27,8921.76,Dubai,Dubai,Express,Corporate Billing
6667,4881,2024-03-01,13077.06,London,Berlin,Express,Wire
6668,1049,2025-03-12,6075.82,Mumbai,Sydney,Standard,Corporate Billing
6669,734,2023-08-23,14454.63,Dubai,Singapore,Standard,Card
6670,4152,2024-01-07,14541.94,Mumbai,Toronto,Express,Wire
6671,4621,2024-06-05,7524.12,Toronto,Mumbai,Overnight,Wire
6672,527,2024-06-17,10838.28,Mumbai,London,Express,Corporate Billing
6673,4016,2024-09-22,3156.03,Singapore,Berlin,Standard,Wire
6674,1862,2024-08-16,746.51,Singapore,Dubai,Standard,Corporate Billing
6675,122,2025-02-10,5218.87,Mumbai,Sydney,Overnight,UPI
6676,1797,2024-02-29,12861.64,Dubai,Sydney,Overnight,Wire
6677,998,2025-02-20,12880.67,Toronto,Dubai,Express,Corporate Billing
6678,1220,2024-05-05,12223.85,Dubai,New York,Overnight,Corporate Billing
6679,327,2024-12-18,13868.41,Berlin,Sydney,Express,Corporate Billing
6680,1165,2025-06-17,6889.88,Toronto,Dubai,Overnight,Wire
6681,2596,2023-02-02,8751.65,Berlin,Mumbai,Standard,Card
6682,873,2024-10-19,3688.53,Singapore,Sydney,Overnight,Corporate Billing
6683,3561,2023-10-11,4068.87,Sydney,Singapore,Overnight,UPI
6684,2240,2023-09-08,10844.37,Toronto,New York,Standard,Corporate Billing
6685,3276,2024-04-29,13879.44,Toronto,Toronto,Overnight,UPI
6686,4138,2023-11-02,7758.66,New York,London,Standard,UPI
6687,2603,2023-09-16,9380.07,Berlin,Berlin,Standard,UPI
6688,4558,2024-10-07,14584.37,Sydney,Dubai,Standard,Card
6689,2812,2024-01-10,9007.21,Toronto,Dubai,Standard,Wire
6690,2152,2025-03-25,3180.36,Toronto,Berlin,Express,UPI
6691,1594,2024-05-25,14617.67,Toronto,London,Express,Wire
6692,3785,2024-03-07,9130.57,New York,Dubai,Standard,Card
6693,647,2025-05-05,5910.71,London,New York,Overnight,UPI
6694,1470,2025-05-06,4439.59,Sydney,London,Overnight,Card
6695,2879,2024-10-01,9845.91,Toronto,Sydney,Overnight,Card
6696,2468,2023-10-21,11889.27,Sydney,Dubai,Standard,UPI
6697,2250,2024-01-14,4067.59,Berlin,Mumbai,Overnight,Corporate Billing
6698,2941,2023-08-09,2735.66,Dubai,Sydney,Express,Corporate Billing
6699,2168,2023-12-08,7964.74,Toronto,Berlin,Express,Corporate Billing
6700,1379,2025-04-08,14848.48,New York,New York,Overnight,Card
6701,2682,2024-02-03,7552.47,Toronto,Sydney,Express,Card
6702,512,2024-03-25,8787.54,New York,Mumbai,Express,Corporate Billing
6703,4998,2023-06-28,7330.94,New York,New York,Overnight,Corporate Billing
6704,3170,2024-12-16,12812.48,London,Berlin,Express,Corporate Billing
6705,3651,2024-06-25,9068.33,Sydney,Toronto,Express,UPI
6706,4637,2024-09-14,8597.19,Dubai,London,Express,Wire
6707,1277,2025-01-03,5976.71,London,Berlin,Standard,Corporate Billing
6708,524,2024-11-04,11512.41,Dubai,Berlin,Overnight,Card
6709,2671,2025-03-18,6847.7,New York,New York,Overnight,UPI
6710,3450,2024-10-08,13142.83,New York,London,Express,Wire
6711,692,2024-06-05,14411.6,New York,Dubai,Overnight,Card
6712,2850,2025-02-24,9525.19,Mumbai,Dubai,Overnight,Corporate Billing
6713,1368,2025-05-09,2279.26,Toronto,Berlin,Standard,UPI
6714,3107,2023-06-16,12291.77,Toronto,Sydney,Overnight,Wire
6715,2168,2024-02-03,14252.92,London,Sydney,Standard,Card
6716,968,2024-10-29,12219.67,Toronto,Dubai,Express,Wire
6717,4354,2025-06-16,7955.57,Berlin,Toronto,Overnight,Corporate Billing
6718,4799,2024-04-08,5090.8,Dubai,Sydney,Express,Card
6719,2647,2025-06-12,14574.55,Dubai,Berlin,Standard,UPI
6720,1928,2023-04-30,9217.94,Dubai,New York,Overnight,UPI
6721,2995,2023-09-04,2297.77,Berlin,Berlin,Overnight,Corporate Billing
6722,155,2023-01-26,8499.5,New York,Toronto,Overnight,Card
6723,1349,2024-02-29,14593.87,London,Mumbai,Express,Corporate Billing
6724,3045,2023-11-09,5580.93,Berlin,London,Express,Wire
6725,1976,2025-05-03,7971.33,Berlin,Dubai,Standard,UPI
6726,4975,2023-08-19,11827.93,London,Sydney,Express,UPI
6727,2956,2024-03-02,14212.01,Mumbai,Sydney,Overnight,Corporate Billing
6728,38,2025-05-25,89.38,Dubai,London,Overnight,Card
6729,1220,2023-10-24,2065.36,New York,Toronto,Standard,Corporate Billing
6730,406,2023-09-28,2649.76,Singapore,Singapore,Express,Card
6731,2743,2024-12-12,3961.26,Dubai,Singapore,Overnight,Corporate Billing
6732,3403,2025-04-27,4818.23,Singapore,Sydney,Standard,Corporate Billing
6733,733,2024-04-15,1300.98,Mumbai,Toronto,Express,Card
6734,2182,2024-12-05,5758.14,Mumbai,London,Overnight,Card
6735,1403,2023-07-14,13264.89,Singapore,New York,Standard,Card
6736,3857,2023-08-05,6869.1,London,New York,Overnight,Wire
6737,4536,2024-02-21,12946.26,London,Singapore,Express,Wire
6738,3767,2024-09-08,2444.25,Sydney,Mumbai,Express,Corporate Billing
6739,1350,2023-09-05,14647.25,Toronto,Singapore,Overnight,Corporate Billing
6740,798,2024-09-14,11235.48,Toronto,New York,Standard,Wire
6741,2750,2024-08-05,704.77,Dubai,Toronto,Express,Card
6742,3806,2024-05-19,13241.18,Toronto,Dubai,Standard,UPI
6743,4857,2023-09-02,12725.16,Berlin,London,Standard,UPI
6744,3632,2024-04-21,10202.63,Berlin,Berlin,Express,UPI
6745,491,2024-09-06,1526.02,New York,London,Standard,Corporate Billing
6746,4233,2024-03-20,7214.48,London,Singapore,Express,Card
6747,2971,2024-12-31,11073.22,Berlin,London,Express,UPI
6748,2965,2024-07-10,6482.47,Sydney,Sydney,Overnight,Card
6749,4315,2025-01-17,12386.98,Sydney,Toronto,Overnight,UPI
6750,3564,2023-07-22,2116.04,Dubai,Sydney,Overnight,UPI
6751,3398,2024-06-25,14801.87,New York,Mumbai,Standard,Card
6752,3025,2025-05-06,13726.23,Mumbai,Singapore,Standard,UPI
6753,4311,2025-02-14,9476.11,London,Berlin,Express,Corporate Billing
6754,3387,2024-09-13,7484.83,London,Sydney,Standard,Wire
6755,930,2023-10-29,2810.9,Berlin,Toronto,Overnight,Card
6756,4178,2023-10-26,11021.8,Dubai,Singapore,Standard,UPI
6757,660,2024-12-04,3453.31,London,London,Standard,Card
6758,2212,2024-01-02,4283.6,Toronto,Berlin,Express,Wire
6759,4109,2024-10-03,8064.4,Dubai,London,Overnight,Card
6760,3018,2023-06-30,5782.31,London,Toronto,Express,Card
6761,3316,2023-04-23,7083.12,New York,Mumbai,Overnight,Card
6762,889,2023-05-17,14167.16,Berlin,New York,Express,UPI
6763,3468,2025-01-21,6995.04,London,Mumbai,Standard,Wire
6764,4852,2023-11-25,4688.09,Berlin,Toronto,Express,Corporate Billing
6765,2636,2025-05-02,7723.27,Singapore,New York,Express,Card
6766,922,2024-10-26,10972.18,Toronto,Toronto,Overnight,Corporate Billing
6767,1144,2023-02-24,11668.43,New York,London,Standard,UPI
6768,2605,2023-02-22,4502.07,Mumbai,Sydney,Standard,UPI
6769,2149,2023-10-18,1055.99,London,Singapore,Standard,Card
6770,2741,2024-06-19,918.43,Berlin,New York,Express,Wire
6771,4671,2023-05-20,6468.38,Berlin,Sydney,Overnight,UPI
6772,2839,2023-12-20,1481.24,Berlin,Berlin,Express,Wire
6773,3043,2023-05-05,2288.4,Sydney,Toronto,Express,Corporate Billing
6774,4990,2024-03-17,14191.26,Berlin,Singapore,Express,Card
6775,1799,2024-06-24,6332.57,New York,Toronto,Express,Wire
6776,764,2023-08-06,14927.1,Dubai,Mumbai,Standard,Wire
6777,4095,2024-01-21,7651.76,London,Mumbai,Express,Corporate Billing
6778,3533,2023-12-01,1063.8,London,Berlin,Standard,Wire
6779,4629,2024-02-01,11402.12,Sydney,Singapore,Standard,Card
6780,2669,2023-06-16,3675.33,London,New York,Standard,Card
6781,4424,2023-04-23,12605.84,Singapore,Mumbai,Express,Card
6782,1208,2024-03-07,11979.75,Berlin,Mumbai,Standard,UPI
6783,4447,2023-05-25,7572.74,Berlin,Mumbai,Express,Corporate Billing
6784,4450,2024-08-23,13397.67,Sydney,Dubai,Standard,Card
6785,3806,2023-10-01,123.54,Mumbai,Sydney,Standard,UPI
6786,1435,2025-05-20,1034.27,New York,Mumbai,Standard,Card
6787,4048,2024-11-18,12270.93,Berlin,London,Standard,Wire
6788,1608,2024-03-08,10524.38,Berlin,Sydney,Overnight,Corporate Billing
6789,2400,2024-04-10,13376.73,Dubai,Sydney,Standard,Wire
6790,3724,2023-08-13,14920.06,Berlin,Mumbai,Overnight,UPI
6791,3517,2024-07-29,14766.69,Singapore,Toronto,Overnight,Card
6792,1903,2023-11-27,2281.84,Sydney,New York,Standard,Corporate Billing
6793,4448,2023-09-28,9283.26,Berlin,London,Overnight,Card
6794,2080,2023-12-30,5867.76,Singapore,Singapore,Express,Corporate Billing
